MySQL Shell 1.0.11

Copyright (c) 2016, 2017, Oracle and/or its affiliates. All rights reserved.

Oracle is a registered trademark of Oracle Corporation and/or its
affiliates. Other names may be trademarks of their respective
owners.

Type '\help' or '\?' for help; '\quit' to exit.

Currently in JavaScript mode. Use \sql to switch to SQL mode and execute queries.
mysql-js> \sql
Switching to SQL mode... Commands end with ;
mysql-sql> \connect -c root@localhost:3306
Creating a Classic Session to 'root@localhost:3306'
Enter password: ****
Your MySQL connection id is 62
Server version: 5.7.21-log MySQL Community Server (GPL)
No default schema selected; type \use <schema> to set one.
mysql-sql> use northwind;
Query OK, 0 rows affected (0.06 sec)
mysql-sql> select distinct (A.PRODUCTNAME) as Productname from products a
       ... inner join ORDERDETAILS B on A.productid = B.productid;
+----------------------------------+
| Productname                      |
|   10895 |             346 |
|   10896 |              31 |
|   10897 |             116 |
|   10898 |               5 |
|   10899 |               8 |
|   10900 |               3 |
|   10901 |              60 |
|   10902 |              36 |
|   10903 |              81 |
|   10904 |              50 |
|   10905 |              20 |
|   10906 |              15 |
|   10907 |              14 |
|   10908 |              34 |
|   10909 |              32 |
|   10910 |              27 |
|   10911 |              37 |
|   10912 |             100 |
|   10913 |              85 |
|   10914 |              25 |
|   10915 |              50 |
|   10916 |              32 |
|   10917 |              11 |
|   10918 |              85 |
|   10919 |              68 |
|   10920 |              24 |
|   10921 |              50 |
|   10922 |              50 |
|   10923 |              44 |
|   10924 |              56 |
|   10925 |              37 |
|   10926 |              29 |
|   10927 |              30 |
|   10928 |              10 |
|   10929 |             124 |
|   10930 |             116 |
|   10931 |              72 |
|   10932 |              80 |
|   10933 |              32 |
|   10934 |              20 |
|   10935 |              33 |
|   10936 |              30 |
|   10937 |              28 |
|   10938 |             128 |
|   10939 |              50 |
|   10940 |              28 |
|   10941 |             204 |
|   10942 |              28 |
|   10943 |              51 |
|   10944 |              41 |
|   10945 |              30 |
|   10946 |              90 |
|   10947 |               4 |
|   10948 |              53 |
|   10949 |             108 |
|   10950 |               5 |
|   10951 |              71 |
|   10952 |              18 |
|   10953 |             100 |
|   10954 |             107 |
|   10955 |              12 |
|   10956 |              34 |
|   10957 |              78 |
|   10958 |              31 |
|   10959 |              20 |
|   10960 |              34 |
|   10961 |              66 |
|   10962 |             195 |
|   10963 |               2 |
|   10964 |              21 |
|   10965 |              16 |
|   10966 |              32 |
|   10967 |              52 |
|   10968 |              64 |
|   10969 |               9 |
|   10970 |              40 |
|   10971 |              14 |
|   10972 |              13 |
|   10973 |              21 |
|   10974 |              10 |
|   10975 |              26 |
|   10976 |              20 |
|   10977 |              90 |
|   10978 |              76 |
|   10979 |             207 |
|   10980 |              40 |
|   10981 |              60 |
|   10982 |              29 |
|   10983 |              99 |
|   10984 |             115 |
|   10985 |              79 |
|   10986 |              70 |
|   10987 |              86 |
|   10988 |             100 |
|   10989 |              59 |
|   10990 |             256 |
|   10991 |             160 |
|   10992 |               2 |
|   10993 |              85 |
|   10994 |              18 |
|   10995 |              24 |
|   10996 |              40 |
|   10997 |              90 |
|   10998 |              69 |
|   10999 |              56 |
|   11000 |              85 |
|   11001 |             116 |
|   11002 |             135 |
|   11003 |              24 |
|   11004 |              12 |
|   11005 |              12 |
|   11006 |              10 |
|   11007 |              54 |
|   11008 |             181 |
|   11009 |              39 |
|   11010 |              30 |
|   11011 |              60 |
|   11012 |             146 |
|   11013 |              36 |
|   11014 |              28 |
|   11015 |              33 |
|   11016 |              31 |
|   11017 |             165 |
|   11018 |              35 |
|   11019 |               5 |
|   11020 |              24 |
|   11021 |             168 |
|   11022 |              65 |
|   11023 |              34 |
|   11024 |             113 |
|   11025 |              30 |
|   11026 |              18 |
|   11027 |              51 |
|   11028 |              59 |
|   11029 |              32 |
|   11030 |             330 |
|   11031 |             182 |
|   11032 |              90 |
|   11033 |             106 |
|   11034 |              33 |
|   11035 |             110 |
|   11036 |              37 |
|   11037 |               4 |
|   11038 |              37 |
|   11039 |             132 |
|   11040 |              20 |
|   11041 |              60 |
|   11042 |              19 |
|   11043 |              10 |
|   11044 |              12 |
|   11045 |              39 |
|   11046 |              53 |
|   11047 |              55 |
|   11048 |              42 |
|   11049 |              14 |
|   11050 |              50 |
|   11051 |              10 |
|   11052 |              40 |
|   11053 |              80 |
|   11054 |              30 |
|   11055 |              70 |
|   11056 |             125 |
|   11057 |               3 |
|   11058 |              28 |
|   11059 |              77 |
|   11060 |              14 |
|   11061 |              15 |
|   11062 |              22 |
|   11063 |             100 |
|   11064 |             173 |
|   11065 |              24 |
|   11066 |              80 |
|   11067 |               9 |
|   11068 |              72 |
|   11069 |              20 |
|   11070 |             110 |
|   11071 |              25 |
|   11072 |             200 |
|   11073 |              30 |
|   11074 |              14 |
|   11075 |              42 |
|   11076 |              50 |
|   11077 |              72 |
+---------+-----------------+
830 rows in set (0.11 sec)
mysql-sql> select A.orderid, sum(B.quantity*B.unitprice) as subtotal from orders A
       ... inner join orderdetails B on A.orderid = B.orderid
       ... group by (A.orderid);
+---------+------------+
| orderid | subtotal   |
+---------+------------+
|   10248 |   440.0000 |
|   10249 |  1863.4000 |
|   10250 |  1813.0000 |
|   10251 |   670.8000 |
|   10252 |  3730.0000 |
|   10253 |  1444.8000 |
|   10254 |   625.2000 |
|   10255 |  2490.5000 |
|   10256 |   517.8000 |
|   10257 |  1119.9000 |
|   10258 |  2018.6000 |
|   10259 |   100.8000 |
|   10260 |  1746.2000 |
|   10261 |   448.0000 |
|   10262 |   624.8000 |
|   10263 |  2464.8000 |
|   10264 |   724.5000 |
|   10265 |  1176.0000 |
|   10266 |   364.8000 |
|   10267 |  4031.0000 |
|   10268 |  1101.2000 |
|   10269 |   676.0000 |
|   10270 |  1376.0000 |
|   10271 |    48.0000 |
|   10272 |  1456.0000 |
|   10273 |  2142.4000 |
|   10274 |   538.6000 |
|   10275 |   307.2000 |
|   10276 |   420.0000 |
|   10277 |  1200.8000 |
|   10278 |  1488.8000 |
|   10279 |   468.0000 |
|   10280 |   613.2000 |
|   10281 |    86.5000 |
|   10282 |   155.4000 |
|   10283 |  1414.8000 |
|   10284 |  1452.0000 |
|   10285 |  2179.2000 |
|   10286 |  3016.0000 |
|   10287 |   924.0000 |
|   10288 |    89.0000 |
|   10289 |   479.4000 |
|   10290 |  2169.0000 |
|   10291 |   552.8000 |
|   10292 |  1296.0000 |
|   10293 |   848.7000 |
|   10294 |  1887.6000 |
|   10295 |   121.6000 |
|   10296 |  1050.6000 |
|   10297 |  1420.0000 |
|   10298 |  3127.0000 |
|   10299 |   349.5000 |
|   10300 |   608.0000 |
|   10301 |   755.0000 |
|   10302 |  2708.8000 |
|   10303 |  1242.0000 |
|   10304 |   954.4000 |
|   10305 |  4157.0000 |
|   10306 |   498.5000 |
|   10307 |   424.0000 |
|   10308 |    88.8000 |
|   10309 |  1762.0000 |
|   10310 |   336.0000 |
|   10311 |   268.8000 |
|   10312 |  1614.8000 |
|   10313 |   182.4000 |
|   10314 |  2327.0000 |
|   10315 |   516.8000 |
|   10316 |  2835.0000 |
|   10317 |   288.0000 |
|   10318 |   240.4000 |
|   10319 |  1191.2000 |
|   10320 |   516.0000 |
|   10321 |   144.0000 |
|   10322 |   112.0000 |
|   10323 |   164.4000 |
|   10324 |  6155.9000 |
|   10325 |  1497.0000 |
|   10326 |   982.0000 |
|   10327 |  2262.5000 |
|   10328 |  1168.0000 |
|   10329 |  4819.4000 |
|   10330 |  1940.0000 |
|   10331 |    88.5000 |
|   10332 |  2233.6000 |
|   10333 |   954.0000 |
|   10334 |   144.8000 |
|   10335 |  2545.2000 |
|   10336 |   316.8000 |
|   10337 |  2467.0000 |
|   10338 |   934.5000 |
|   10339 |  3463.2000 |
|   10340 |  2564.4000 |
|   10341 |   412.0000 |
|   10342 |  2300.8000 |
|   10343 |  1586.0000 |
|   10344 |  2856.0000 |
|   10345 |  2924.8000 |
|   10346 |  1731.2000 |
|   10347 |   928.0000 |
|   10348 |   396.0000 |
|   10349 |   141.6000 |
|   10350 |   713.4000 |
|   10351 |  5677.6000 |
|   10352 |   154.0000 |
|   10353 | 10741.6000 |
|   10354 |   568.8000 |
|   10355 |   480.0000 |
|   10356 |  1106.4000 |
|   10357 |  1360.0000 |
|   10358 |   452.0000 |
|   10359 |  3654.4000 |
|   10360 |  7390.2000 |
|   10361 |  2273.6000 |
|   10362 |  1549.6000 |
|   10363 |   447.2000 |
|   10364 |   950.0000 |
|   10365 |   403.2000 |
|   10366 |   136.0000 |
|   10367 |   834.2000 |
|   10368 |  1834.2000 |
|   10369 |  2527.2000 |
|   10370 |  1174.0000 |
|   10371 |    91.2000 |
|   10372 | 12281.2000 |
|   10373 |  1708.0000 |
|   10374 |   459.0000 |
|   10375 |   338.0000 |
|   10376 |   420.0000 |
|   10377 |  1016.0000 |
|   10378 |   103.2000 |
|   10379 |   959.2000 |
|   10380 |  1419.8000 |
|   10381 |   112.0000 |
|   10382 |  2900.0000 |
|   10383 |   899.0000 |
|   10384 |  2222.4000 |
|   10385 |   864.0000 |
|   10386 |   166.0000 |
|   10387 |  1058.4000 |
|   10388 |  1274.0000 |
|   10389 |  1832.8000 |
|   10390 |  2275.2000 |
|   10391 |    86.4000 |
|   10392 |  1440.0000 |
|   10393 |  3302.6000 |
|   10394 |   442.0000 |
|   10395 |  2333.2000 |
|   10396 |  1903.8000 |
|   10397 |   843.2000 |
|   10398 |  2736.0000 |
|   10399 |  1765.6000 |
|   10400 |  3063.0000 |
|   10401 |  3868.6000 |
|   10402 |  2713.5000 |
|   10403 |  1005.9000 |
|   10404 |  1675.0000 |
|   10405 |   400.0000 |
|   10406 |  2018.2000 |
|   10407 |  1194.0000 |
|   10408 |  1622.4000 |
|   10409 |   319.2000 |
|   10410 |   802.0000 |
|   10411 |  1208.5000 |
|   10412 |   372.0000 |
|   10413 |  2123.2000 |
|   10414 |   231.4000 |
|   10415 |   102.4000 |
|   10416 |   720.0000 |
|   10417 | 11283.2000 |
|   10418 |  1814.8000 |
|   10419 |  2208.0000 |
|   10420 |  1897.6000 |
|   10421 |  1273.2000 |
|   10422 |    49.8000 |
|   10423 |  1020.0000 |
|   10424 | 11493.2000 |
|   10425 |   480.0000 |
|   10426 |   338.2000 |
|   10427 |   651.0000 |
|   10428 |   192.0000 |
|   10429 |  1748.5000 |
|   10430 |  5796.0000 |
|   10431 |  2523.0000 |
|   10432 |   485.0000 |
|   10433 |   851.2000 |
|   10434 |   360.0000 |
|   10435 |   631.6000 |
|   10436 |  2210.8000 |
|   10437 |   393.0000 |
|   10438 |   567.5000 |
|   10439 |  1078.0000 |
|   10440 |  5793.1000 |
|   10441 |  1755.0000 |
|   10442 |  1792.0000 |
|   10443 |   537.6000 |
|   10444 |  1031.7000 |
|   10445 |   174.9000 |
|   10446 |   273.6000 |
|   10447 |   914.4000 |
|   10448 |   443.4000 |
|   10449 |  1838.2000 |
|   10450 |   531.4000 |
|   10451 |  4277.4000 |
|   10452 |  2096.0000 |
|   10453 |   453.0000 |
|   10454 |   414.0000 |
|   10455 |  2684.0000 |
|   10456 |   656.0000 |
|   10457 |  1584.0000 |
|   10458 |  3891.0000 |
|   10459 |  1688.0000 |
|   10460 |   234.8000 |
|   10461 |  2051.6000 |
|   10462 |   156.0000 |
|   10463 |   713.3000 |
|   10464 |  1848.0000 |
|   10465 |  2719.0000 |
|   10466 |   216.0000 |
|   10467 |   235.2000 |
|   10468 |   717.6000 |
|   10469 |  1125.5000 |
|   10470 |  1820.8000 |
|   10471 |  1328.0000 |
|   10472 |  1051.2000 |
|   10473 |   230.4000 |
|   10474 |  1249.1000 |
|   10475 |  1770.8000 |
|   10476 |   182.4000 |
|   10477 |   672.0000 |
|   10478 |   496.0000 |
|   10479 | 10495.6000 |
|   10480 |   756.0000 |
|   10481 |  1472.0000 |
|   10482 |   147.0000 |
|   10483 |   704.0000 |
|   10484 |   386.2000 |
|   10485 |  1760.0000 |
|   10486 |  1272.0000 |
|   10487 |   925.1000 |
|   10488 |  1560.0000 |
|   10489 |   502.2000 |
|   10490 |  3163.2000 |
|   10491 |   305.3000 |
|   10492 |   896.0000 |
|   10493 |   676.0000 |
|   10494 |   912.0000 |
|   10495 |   278.0000 |
|   10496 |   200.0000 |
|   10497 |  1380.6000 |
|   10498 |   575.0000 |
|   10499 |  1412.0000 |
|   10500 |   550.8000 |
|   10501 |   149.0000 |
|   10502 |   816.3000 |
|   10503 |  2048.5000 |
|   10504 |  1388.5000 |
|   10505 |   147.9000 |
|   10506 |   462.0000 |
|   10507 |   881.2500 |
|   10508 |   240.0000 |
|   10509 |   136.8000 |
|   10510 |  4735.4400 |
|   10511 |  3000.0000 |
|   10512 |   618.0000 |
|   10513 |  2427.5000 |
|   10514 |  8623.4500 |
|   10515 | 10588.5000 |
|   10516 |  2614.5000 |
|   10517 |   352.0000 |
|   10518 |  4150.0500 |
|   10519 |  2356.0000 |
|   10520 |   200.0000 |
|   10521 |   225.5000 |
|   10522 |  2657.8000 |
|   10523 |  2715.9000 |
|   10524 |  3192.6500 |
|   10525 |   846.0000 |
|   10526 |  1344.0000 |
|   10527 |  1670.0000 |
|   10528 |   396.2000 |
|   10529 |   946.0000 |
|   10530 |  4180.0000 |
|   10531 |   110.0000 |
|   10532 |   796.3500 |
|   10533 |  2295.2000 |
|   10534 |   517.4000 |
|   10535 |  2156.5000 |
|   10536 |  2085.0000 |
|   10537 |  1823.8000 |
|   10538 |   139.8000 |
|   10539 |   355.5000 |
|   10540 | 10191.7000 |
|   10541 |  2162.8000 |
|   10542 |   493.8000 |
|   10543 |  1770.0000 |
|   10544 |   417.2000 |
|   10545 |   210.0000 |
|   10546 |  2812.0000 |
|   10547 |  1908.0000 |
|   10548 |   275.1000 |
|   10549 |  4181.5000 |
|   10550 |   749.0000 |
|   10551 |  1836.0000 |
|   10552 |   880.5000 |
|   10553 |  1546.3000 |
|   10554 |  1819.5000 |
|   10555 |  3680.5000 |
|   10556 |   835.2000 |
|   10557 |  1152.5000 |
|   10558 |  2142.9000 |
|   10559 |   547.8000 |
|   10560 |  1257.3000 |
|   10561 |  2844.5000 |
|   10562 |   543.0000 |
|   10563 |   965.0000 |
|   10564 |  1299.0000 |
|   10565 |   711.0000 |
|   10566 |  2040.0000 |
|   10567 |  3109.0000 |
|   10568 |   155.0000 |
|   10569 |   977.5000 |
|   10570 |  2595.0000 |
|   10571 |   647.7500 |
|   10572 |  1565.6500 |
|   10573 |  2082.0000 |
|   10574 |   764.3000 |
|   10575 |  2147.4000 |
|   10576 |   838.4500 |
|   10577 |   569.0000 |
|   10578 |   477.0000 |
|   10579 |   317.7500 |
|   10580 |  1067.1000 |
|   10581 |   387.5000 |
|   10582 |   330.0000 |
|   10583 |  2413.9000 |
|   10584 |   625.0000 |
|   10585 |   142.5000 |
|   10586 |    28.0000 |
|   10587 |   807.3800 |
|   10588 |  3900.0000 |
|   10589 |    72.0000 |
|   10590 |  1140.0000 |
|   10591 |   812.5000 |
|   10592 |   543.6500 |
|   10593 |  2493.0000 |
|   10594 |   565.5000 |
|   10595 |  6300.0000 |
|   10596 |  1476.1000 |
|   10597 |   800.1000 |
|   10598 |  2388.5000 |
|   10599 |   493.0000 |
|   10600 |   479.8000 |
|   10601 |  2285.0000 |
|   10602 |    65.0000 |
|   10603 |  1508.0000 |
|   10604 |   256.5000 |
|   10605 |  4326.0000 |
|   10606 |  1413.0000 |
|   10607 |  6475.4000 |
|   10608 |  1064.0000 |
|   10609 |   424.0000 |
|   10610 |   399.0000 |
|   10611 |   808.0000 |
|   10612 |  6375.0000 |
|   10613 |   358.0000 |
|   10614 |   464.0000 |
|   10615 |   120.0000 |
|   10616 |  5032.0000 |
|   10617 |  1650.0000 |
|   10618 |  2697.5000 |
|   10619 |  1260.0000 |
|   10620 |    57.5000 |
|   10621 |   758.5000 |
|   10622 |   605.0000 |
|   10623 |  1429.7500 |
|   10624 |  1393.2400 |
|   10625 |   479.7500 |
|   10626 |  1503.6000 |
|   10627 |  1264.5000 |
|   10628 |   450.0000 |
|   10629 |  2775.0500 |
|   10630 |   918.0000 |
|   10631 |    62.0000 |
|   10632 |   620.0000 |
|   10633 |  6483.0500 |
|   10634 |  4985.5000 |
|   10635 |  1380.2500 |
|   10636 |   629.5000 |
|   10637 |  2896.2500 |
|   10638 |  2720.0500 |
|   10639 |   500.0000 |
|   10640 |   945.0000 |
|   10641 |  2054.0000 |
|   10642 |   870.0000 |
|   10643 |  1086.0000 |
|   10644 |  1422.0000 |
|   10645 |  1535.0000 |
|   10646 |  1928.0000 |
|   10647 |   636.0000 |
|   10648 |   382.5000 |
|   10649 |  1434.0000 |
|   10650 |  1820.2000 |
|   10651 |   530.4000 |
|   10652 |   331.7800 |
|   10653 |  1203.5000 |
|   10654 |   668.7000 |
|   10655 |   193.0000 |
|   10656 |   671.3500 |
|   10657 |  4371.6000 |
|   10658 |  4668.0000 |
|   10659 |  1291.6000 |
|   10660 |  1701.0000 |
|   10661 |   703.2500 |
|   10662 |   125.0000 |
|   10663 |  2032.0000 |
|   10664 |  1515.7500 |
|   10665 |  1295.0000 |
|   10666 |  4666.9400 |
|   10667 |  1921.0000 |
|   10668 |   694.7500 |
|   10669 |   570.0000 |
|   10670 |  2301.7500 |
|   10671 |   920.1000 |
|   10672 |  4210.5000 |
|   10673 |   412.3500 |
|   10674 |    45.0000 |
|   10675 |  1423.0000 |
|   10676 |   534.8500 |
|   10677 |   956.9000 |
|   10678 |  5256.5000 |
|   10679 |   660.0000 |
|   10680 |  1682.5000 |
|   10681 |  1327.0000 |
|   10682 |   375.5000 |
|   10683 |    63.0000 |
|   10684 |  1768.0000 |
|   10685 |   801.1000 |
|   10686 |  1638.4500 |
|   10687 |  6201.9000 |
|   10688 |  3490.0000 |
|   10689 |   630.0000 |
|   10690 |  1150.0000 |
|   10691 | 10164.8000 |
|   10692 |   878.0000 |
|   10693 |  2334.0000 |
|   10694 |  4825.0000 |
|   10695 |   642.0000 |
|   10696 |   996.0000 |
|   10697 |  1073.9000 |
|   10698 |  3600.7300 |
|   10699 |   114.0000 |
|   10700 |  2048.0000 |
|   10701 |  3370.0000 |
|   10702 |   330.0000 |
|   10703 |  2545.0000 |
|   10704 |   595.5000 |
|   10705 |   378.0000 |
|   10706 |  1893.0000 |
|   10707 |  1704.0000 |
|   10708 |   180.4000 |
|   10709 |  3424.0000 |
|   10710 |    93.5000 |
|   10711 |  4451.7000 |
|   10712 |  1238.4000 |
|   10713 |  2827.9000 |
|   10714 |  2941.0000 |
|   10715 |  1296.0000 |
|   10716 |   706.0000 |
|   10717 |  1331.7500 |
|   10718 |  3463.0000 |
|   10719 |  1125.6700 |
|   10720 |   550.0000 |
|   10721 |   972.5000 |
|   10722 |  1570.0000 |
|   10723 |   468.4500 |
|   10724 |   638.5000 |
|   10725 |   287.8000 |
|   10726 |   655.0000 |
|   10727 |  1710.0000 |
|   10728 |  1296.7500 |
|   10729 |  1850.0000 |
|   10730 |   509.7500 |
|   10731 |  1990.0000 |
|   10732 |   360.0000 |
|   10733 |  1459.0000 |
|   10734 |  1498.3500 |
|   10735 |   596.0000 |
|   10736 |   997.0000 |
|   10737 |   139.8000 |
|   10738 |    52.3500 |
|   10739 |   240.0000 |
|   10740 |  1770.0000 |
|   10741 |   285.0000 |
|   10742 |  3118.0000 |
|   10743 |   336.0000 |
|   10744 |   920.0000 |
|   10745 |  4529.8000 |
|   10746 |  2311.7000 |
|   10747 |  1912.8500 |
|   10748 |  2196.0000 |
|   10749 |  1080.0000 |
|   10750 |  1871.2500 |
|   10751 |  1701.4600 |
|   10752 |   252.0000 |
|   10753 |    88.0000 |
|   10754 |    55.2000 |
|   10755 |  2598.0000 |
|   10756 |  2487.5000 |
|   10757 |  3082.0000 |
|   10758 |  1644.6000 |
|   10759 |   320.0000 |
|   10760 |  3304.0000 |
|   10761 |   629.5000 |
|   10762 |  4337.0000 |
|   10763 |   616.0000 |
|   10764 |  2540.0000 |
|   10765 |  1684.0000 |
|   10766 |  2310.0000 |
|   10767 |    28.0000 |
|   10768 |  1477.0000 |
|   10769 |  1704.0000 |
|   10770 |   315.0000 |
|   10771 |   344.0000 |
|   10772 |  3603.2200 |
|   10773 |  2216.2500 |
|   10774 |   875.0000 |
|   10775 |   228.0000 |
|   10776 |  6984.5000 |
|   10777 |   280.0000 |
|   10778 |    96.5000 |
|   10779 |  1335.0000 |
|   10780 |   720.0000 |
|   10781 |  1132.3500 |
|   10782 |    12.5000 |
|   10783 |  1442.5000 |
|   10784 |  1650.0000 |
|   10785 |   387.5000 |
|   10786 |  1913.8500 |
|   10787 |  2760.8000 |
|   10788 |   770.0000 |
|   10789 |  3687.0000 |
|   10790 |   850.0000 |
|   10791 |  1926.0600 |
|   10792 |   399.8500 |
|   10793 |   191.1000 |
|   10794 |   393.4500 |
|   10795 |  2499.2500 |
|   10796 |  2878.0800 |
|   10797 |   420.0000 |
|   10798 |   446.6000 |
|   10799 |  1585.0000 |
|   10800 |  1632.1500 |
|   10801 |  4035.8000 |
|   10802 |  3923.7500 |
|   10803 |  1255.8000 |
|   10804 |  2290.4000 |
|   10805 |  2775.0000 |
|   10806 |   572.1000 |
|   10807 |    18.4000 |
|   10808 |  1660.0000 |
|   10809 |   140.0000 |
|   10810 |   187.0000 |
|   10811 |   852.0000 |
|   10812 |  1852.0000 |
|   10813 |   648.0000 |
|   10814 |  2070.0000 |
|   10815 |    40.0000 |
|   10816 |  8891.0000 |
|   10817 | 11490.7000 |
|   10818 |   833.0000 |
|   10819 |   477.0000 |
|   10820 |  1140.0000 |
|   10821 |   678.0000 |
|   10822 |   237.9000 |
|   10823 |  3107.5000 |
|   10824 |   250.8000 |
|   10825 |  1030.7600 |
|   10826 |   730.0000 |
|   10827 |   843.0000 |
|   10828 |   932.0000 |
|   10829 |  1764.0000 |
|   10830 |  1974.0000 |
|   10831 |  2684.4000 |
|   10832 |   568.9500 |
|   10833 |  1007.7000 |
|   10834 |  1508.1200 |
|   10835 |   851.0000 |
|   10836 |  4705.5000 |
|   10837 |  1254.0000 |
|   10838 |  2584.5000 |
|   10839 |   919.5000 |
|   10840 |   264.0000 |
|   10841 |  4581.0000 |
|   10842 |   975.0000 |
|   10843 |   212.0000 |
|   10844 |   735.0000 |
|   10845 |  4059.0000 |
|   10846 |  1112.0000 |
|   10847 |  6164.9000 |
|   10848 |   931.5000 |
|   10849 |  1052.1400 |
|   10850 |   740.0000 |
|   10851 |  2740.0000 |
|   10852 |  2984.0000 |
|   10853 |   625.0000 |
|   10854 |  3490.0000 |
|   10855 |  2275.2500 |
|   10856 |   660.0000 |
|   10857 |  2630.9500 |
|   10858 |   649.0000 |
|   10859 |  1438.2500 |
|   10860 |   519.0000 |
|   10861 |  3523.4000 |
|   10862 |   581.0000 |
|   10863 |   519.0000 |
|   10864 |   282.0000 |
|   10865 | 17250.0000 |
|   10866 |  1461.6000 |
|   10867 |    98.4000 |
|   10868 |  2004.6000 |
|   10869 |  1630.0000 |
|   10870 |   160.0000 |
|   10871 |  2083.4000 |
|   10872 |  2166.8000 |
|   10873 |   336.8000 |
|   10874 |   310.0000 |
|   10875 |   729.5000 |
|   10876 |   917.0000 |
|   10877 |  2086.0000 |
|   10878 |  1620.0000 |
|   10879 |   611.3000 |
|   10880 |  1875.0000 |
|   10881 |   150.0000 |
|   10882 |   988.4000 |
|   10883 |    36.0000 |
|   10884 |  1450.6000 |
|   10885 |  1209.0000 |
|   10886 |  3127.5000 |
|   10887 |    70.0000 |
|   10888 |   605.0000 |
|   10889 | 11380.0000 |
|   10890 |   860.1000 |
|   10891 |   388.3500 |
|   10892 |  2200.0000 |
|   10893 |  5502.1100 |
|   10894 |  2898.0000 |
|   10895 |  6379.4000 |
|   10896 |   750.5000 |
|   10897 | 10835.2400 |
|   10898 |    30.0000 |
|   10899 |   144.0000 |
|   10900 |    45.0000 |
|   10901 |   934.5000 |
|   10902 |  1015.8000 |
|   10903 |   932.0500 |
|   10904 |  1924.2500 |
|   10905 |   360.0000 |
|   10906 |   427.5000 |
|   10907 |   108.5000 |
|   10908 |   698.0000 |
|   10909 |   670.0000 |
|   10910 |   452.9000 |
|   10911 |   858.0000 |
|   10912 |  8267.4000 |
|   10913 |   958.7500 |
|   10914 |   537.5000 |
|   10915 |   539.5000 |
|   10916 |   686.7000 |
|   10917 |   365.8900 |
|   10918 |  1930.0000 |
|   10919 |  1122.8000 |
|   10920 |   390.0000 |
|   10921 |  1936.0000 |
|   10922 |   742.5000 |
|   10923 |   936.0000 |
|   10924 |  2034.5000 |
|   10925 |   559.0000 |
|   10926 |   514.4000 |
|   10927 |   800.0000 |
|   10928 |   137.5000 |
|   10929 |  1174.7500 |
|   10930 |  2455.0000 |
|   10931 |   837.0000 |
|   10932 |  1925.5000 |
|   10933 |   920.6000 |
|   10934 |   500.0000 |
|   10935 |   700.0000 |
|   10936 |   570.0000 |
|   10937 |   644.8000 |
|   10938 |  3642.5000 |
|   10939 |   750.0000 |
|   10940 |   360.0000 |
|   10941 |  4769.0000 |
|   10942 |   560.0000 |
|   10943 |   711.0000 |
|   10944 |  1139.1000 |
|   10945 |   245.0000 |
|   10946 |  1407.5000 |
|   10947 |   220.0000 |
|   10948 |  2362.2500 |
|   10949 |  4422.0000 |
|   10950 |   110.0000 |
|   10951 |   482.9000 |
|   10952 |   491.2000 |
|   10953 |  4675.0000 |
|   10954 |  1902.1000 |
|   10955 |    93.0000 |
|   10956 |   677.0000 |
|   10957 |  1762.7000 |
|   10958 |   781.0000 |
|   10959 |   155.0000 |
|   10960 |   276.6000 |
|   10961 |  1122.0000 |
|   10962 |  3584.0000 |
|   10963 |    68.0000 |
|   10964 |  2052.5000 |
|   10965 |   848.0000 |
|   10966 |  1255.6000 |
|   10967 |   910.4000 |
|   10968 |  1408.0000 |
|   10969 |   108.0000 |
|   10970 |   280.0000 |
|   10971 |  1733.0600 |
|   10972 |   251.5000 |
|   10973 |   291.5500 |
|   10974 |   439.0000 |
|   10975 |   717.5000 |
|   10976 |   912.0000 |
|   10977 |  2233.0000 |
|   10978 |  1500.7000 |
|   10979 |  4813.5000 |
|   10980 |   310.0000 |
|   10981 | 15810.0000 |
|   10982 |  1014.0000 |
|   10983 |   796.5000 |
|   10984 |  1809.7500 |
|   10985 |  2248.2000 |
|   10986 |  2220.0000 |
|   10987 |  2772.0000 |
|   10988 |  3772.0000 |
|   10989 |  1353.6000 |
|   10990 |  4931.0000 |
|   10991 |  2870.0000 |
|   10992 |    69.6000 |
|   10993 |  6527.2500 |
|   10994 |   990.0000 |
|   10995 |  1196.0000 |
|   10996 |   560.0000 |
|   10997 |  1980.0000 |
|   10998 |   686.0000 |
|   10999 |  1261.0000 |
|   11000 |  1075.0000 |
|   11001 |  2769.0000 |
|   11002 |  1902.0000 |
|   11003 |   326.0000 |
|   11004 |   295.3800 |
|   11005 |   586.0000 |
|   11006 |   391.5800 |
|   11007 |  2633.9000 |
|   11008 |  4903.5000 |
|   11009 |   702.0000 |
|   11010 |   645.0000 |
|   11011 |   960.0000 |
|   11012 |  2974.0000 |
|   11013 |   361.0000 |
|   11014 |   270.2000 |
|   11015 |   622.3500 |
|   11016 |   491.5000 |
|   11017 |  6750.0000 |
|   11018 |  1575.0000 |
|   11019 |    76.0000 |
|   11020 |   744.0000 |
|   11021 |  6941.4900 |
|   11022 |  1402.0000 |
|   11023 |  1500.0000 |
|   11024 |  1966.8100 |
|   11025 |   300.0000 |
|   11026 |  1030.0000 |
|   11027 |  1170.3000 |
|   11028 |  2160.0000 |
|   11029 |  1286.8000 |
|   11030 | 16321.9000 |
|   11031 |  2393.5000 |
|   11032 |  8902.5000 |
|   11033 |  3592.0000 |
|   11034 |   554.4000 |
|   11035 |  1754.5000 |
|   11036 |  1692.0000 |
